cod-IBGE,nome,UF,cod-munic-IBGE,creation,cod-lex
3534302,Orlândia,SP,34302,,9792
3134400,Iturama,MG,34400,,9794
3534401,Osasco,SP,34401,,9796
3534500,Oscar Bressane,SP,34500,,9798
3134509,Itutinga,MG,34509,,9800
3134608,Jaboticatubas,MG,34608,,9802
3534609,Osvaldo Cruz,SP,34609,,9804
3134707,Jacinto,MG,34707,,9806
3534708,Ourinhos,SP,34708,,9808
3534757,Ouroeste,SP,34757,,9810
3134806,Jacuí,MG,34806,,9812
3534807,Ouro Verde,SP,34807,,9814
3134905,Jacutinga,MG,34905,,9816
3534906,Pacaembu,SP,34906,,9818
3135001,Jaguaraçu,MG,35001,,9820
3535002,Palestina,SP,35002,,9822
3135050,Jaíba,MG,35050,,9824
3135076,Jampruca,MG,35076,,9826
3135100,Janaúba,MG,35100,,9828
3535101,Palmares Paulista,SP,35101,,9830
3535200,Palmeira d'Oeste,SP,35200,,9832
3135209,Januária,MG,35209,,9834
3135308,Japaraíba,MG,35308,,9836
3535309,Palmital,SP,35309,,9838
3135357,Japonvar,MG,35357,,9840
3135407,Jeceaba,MG,35407,,9842
3535408,Panorama,SP,35408,,9844
3135456,Jenipapo de Minas,MG,35456,,9846
3135506,Jequeri,MG,35506,,9848
3535507,Paraguaçu Paulista,SP,35507,,9850
3135605,Jequitaí,MG,35605,,9852
3535606,Paraibuna,SP,35606,,9854
3135704,Jequitibá,MG,35704,,9856
3535705,Paraíso,SP,35705,,9858
3135803,Jequitinhonha,MG,35803,,9860
3535804,Paranapanema,SP,35804,,9862
3135902,Jesuânia,MG,35902,,9864
3535903,Paranapuã,SP,35903,,9866
3536000,Parapuã,SP,36000,,9868
3136009,Joaíma,MG,36009,,9870
3136108,Joanésia,MG,36108,,9872
3536109,Pardinho,SP,36109,,9874
3136207,João Monlevade,MG,36207,,9876
3536208,Pariquera-Açu,SP,36208,,9878
3536257,Parisi,SP,36257,,9880
3136306,João Pinheiro,MG,36306,,9882
3536307,Patrocínio Paulista,SP,36307,,9884
3136405,Joaquim Felício,MG,36405,,9886
3536406,Paulicéia,SP,36406,,9888
3136504,Jordânia,MG,36504,,9890
3536505,Paulínia,SP,36505,,9892
3136520,José Gonçalves de Minas,MG,36520,,9894
3136553,José Raydan,MG,36553,,9896
3536570,Paulistânia,SP,36570,,9898
3136579,Josenópolis,MG,36579,,9900
3136603,Nova União,MG,36603,,9902
3536604,Paulo de Faria,SP,36604,,9904
3136652,Juatuba,MG,36652,,9906
3136702,Juiz de Fora,MG,36702,,9908
3536703,Pederneiras,SP,36703,,9910
3136801,Juramento,MG,36801,,9912
3536802,Pedra Bela,SP,36802,,9914
3136900,Juruaia,MG,36900,,9916
3536901,Pedranópolis,SP,36901,,9918
3136959,Juvenília,MG,36959,,9920
3137007,Ladainha,MG,37007,,9922
3537008,Pedregulho,SP,37008,,9924
3137106,Lagamar,MG,37106,,9926
3537107,Pedreira,SP,37107,,9928
3537156,Pedrinhas Paulista,SP,37156,,9930
3137205,Lagoa da Prata,MG,37205,,9932
3537206,Pedro de Toledo,SP,37206,,9934
3137304,Lagoa dos Patos,MG,37304,,9936
3537305,Penápolis,SP,37305,,9938
3137403,Lagoa Dourada,MG,37403,,9940
3537404,Pereira Barreto,SP,37404,,9942
3137502,Lagoa Formosa,MG,37502,,9944
3537503,Pereiras,SP,37503,,9946
3137536,Lagoa Grande,MG,37536,,9948
3137601,Lagoa Santa,MG,37601,,9950
3537602,Peruíbe,SP,37602,,9952
3137700,Lajinha,MG,37700,,9954
3537701,Piacatu,SP,37701,,9956
3537800,Piedade,SP,37800,,9958
3137809,Lambari,MG,37809,,9960
3137908,Lamim,MG,37908,,9962
3537909,Pilar do Sul,SP,37909,,9964
3138005,Laranjal,MG,38005,,9966
3538006,Pindamonhangaba,SP,38006,,9968
3138104,Lassance,MG,38104,,9970
3538105,Pindorama,SP,38105,,9972
3138203,Lavras,MG,38203,,9974
3538204,Pinhalzinho,SP,38204,,9976
3138302,Leandro Ferreira,MG,38302,,9978
3538303,Piquerobi,SP,38303,,9980
3138351,Leme do Prado,MG,38351,,9982
3138401,Leopoldina,MG,38401,,9984
3138500,Liberdade,MG,38500,,9986
3538501,Piquete,SP,38501,,9988
3538600,Piracaia,SP,38600,,9990
3138609,Lima Duarte,MG,38609,,9992
3138625,Limeira do Oeste,MG,38625,,9994
3138658,Lontra,MG,38658,,9996
3138674,Luisburgo,MG,38674,,9998
3138682,Luislândia,MG,38682,,10000
3138708,Luminárias,MG,38708,,10002
3538709,Piracicaba,SP,38709,,10004
3138807,Luz,MG,38807,,10006
3538808,Piraju,SP,38808,,10008
3138906,Machacalis,MG,38906,,10010
3538907,Pirajuí,SP,38907,,10012
3139003,Machado,MG,39003,,10014
3539004,Pirangi,SP,39004,,10016
3139102,Madre de Deus de Minas,MG,39102,,10018
3539103,Pirapora do Bom Jesus,SP,39103,,10020
3139201,Malacacheta,MG,39201,,10022
3539202,Pirapozinho,SP,39202,,10024
3139250,Mamonas,MG,39250,,10026
3139300,Manga,MG,39300,,10028
3539301,Pirassununga,SP,39301,,10030
3539400,Piratininga,SP,39400,,10032
3139409,Manhuaçu,MG,39409,,10034
3139508,Manhumirim,MG,39508,,10036
3539509,Pitangueiras,SP,39509,,10038
3139607,Mantena,MG,39607,,10040
3539608,Planalto,SP,39608,,10042
3139706,Maravilhas,MG,39706,,10044
3539707,Platina,SP,39707,,10046
3139805,Mar de Espanha,MG,39805,,10048
3539806,Poá,SP,39806,,10050
3139904,Maria da Fé,MG,39904,,10052
3539905,Poloni,SP,39905,,10054
3140001,Mariana,MG,40001,,10056
3540002,Pompéia,SP,40002,,10058
3140100,Marilac,MG,40100,,10060
3540101,Pongaí,SP,40101,,10062
3140159,Mário Campos,MG,40159,,10064
3540200,Pontal,SP,40200,,10066
3140209,Maripá de Minas,MG,40209,,10068
3540259,Pontalinda,SP,40259,,10070
3140308,Marliéria,MG,40308,,10072
3540309,Pontes Gestal,SP,40309,,10074
3140407,Marmelópolis,MG,40407,,10076
3540408,Populina,SP,40408,,10078
3140506,Martinho Campos,MG,40506,,10080
3540507,Porangaba,SP,40507,,10082
3140530,Martins Soares,MG,40530,,10084
3140555,Mata Verde,MG,40555,,10086
3140605,Materlândia,MG,40605,,10088
3540606,Porto Feliz,SP,40606,,10090
3140704,Mateus Leme,MG,40704,,10092
3540705,Porto Ferreira,SP,40705,,10094
3540754,Potim,SP,40754,,10096
3140803,Matias Barbosa,MG,40803,,10098
3540804,Potirendaba,SP,40804,,10100
3140852,Matias Cardoso,MG,40852,,10102
3540853,Pracinha,SP,40853,,10104
3140902,Matipó,MG,40902,,10106
3540903,Pradópolis,SP,40903,,10108
3541000,Praia Grande,SP,41000,,10110
3141009,Mato Verde,MG,41009,,10112
3541059,Pratânia,SP,41059,,10114
3141108,Matozinhos,MG,41108,,10116
3541109,Presidente Alves,SP,41109,,10118
3141207,Matutina,MG,41207,,10120
3541208,Presidente Bernardes,SP,41208,,10122
3141306,Medeiros,MG,41306,,10124
3541307,Presidente Epitácio,SP,41307,,10126
3141405,Medina,MG,41405,,10128
3541406,Presidente Prudente,SP,41406,,10130
3141504,Mendes Pimentel,MG,41504,,10132
3541505,Presidente Venceslau,SP,41505,,10134
3141603,Mercês,MG,41603,,10136
3541604,Promissão,SP,41604,,10138
3541653,Quadra,SP,41653,,10140
3141702,Mesquita,MG,41702,,10142
3541703,Quatá,SP,41703,,10144
3141801,Minas Novas,MG,41801,,10146
3541802,Queiroz,SP,41802,,10148
3141900,Minduri,MG,41900,,10150
3541901,Queluz,SP,41901,,10152
3142007,Mirabela,MG,42007,,10154
3542008,Quintana,SP,42008,,10156
3142106,Miradouro,MG,42106,,10158
3542107,Rafard,SP,42107,,10160
3142205,Miraí,MG,42205,,10162
3542206,Rancharia,SP,42206,,10164
3142254,Miravânia,MG,42254,,10166
3142304,Moeda,MG,42304,,10168
3542305,Redenção da Serra,SP,42305,,10170
3142403,Moema,MG,42403,,10172
3542404,Regente Feijó,SP,42404,,10174
3142502,Monjolos,MG,42502,,10176
3542503,Reginópolis,SP,42503,,10178
3142601,Monsenhor Paulo,MG,42601,,10180
3542602,Registro,SP,42602,,10182
3142700,Montalvânia,MG,42700,,10184
3542701,Restinga,SP,42701,,10186
3542800,Ribeira,SP,42800,,10188
3142809,Monte Alegre de Minas,MG,42809,,10190
3142908,Monte Azul,MG,42908,,10192
3542909,Ribeirão Bonito,SP,42909,,10194
3143005,Monte Belo,MG,43005,,10196
3543006,Ribeirão Branco,SP,43006,,10198
3143104,Monte Carmelo,MG,43104,,10200
3543105,Ribeirão Corrente,SP,43105,,10202
3143153,Monte Formoso,MG,43153,,10204
3143203,Monte Santo de Minas,MG,43203,,10206
3543204,Ribeirão do Sul,SP,43204,,10208
3543238,Ribeirão dos Índios,SP,43238,,10210
3543253,Ribeirão Grande,SP,43253,,10212
3143302,Montes Claros,MG,43302,,10214
3543303,Ribeirão Pires,SP,43303,,10216
3143401,Monte Sião,MG,43401,,10218
3543402,Ribeirão Preto,SP,43402,,10220
3143450,Montezuma,MG,43450,,10222
3143500,Morada Nova de Minas,MG,43500,,10224
3543501,Riversul,SP,43501,,10226
3543600,Rifaina,SP,43600,,10228
3143609,Morro da Garça,MG,43609,,10230
3143708,Morro do Pilar,MG,43708,,10232
3543709,Rincão,SP,43709,,10234
3143807,Munhoz,MG,43807,,10236
3543808,Rinópolis,SP,43808,,10238
3143906,Muriaé,MG,43906,,10240
3543907,Rio Claro,SP,43907,,10242
3144003,Mutum,MG,44003,,10244
3544004,Rio das Pedras,SP,44004,,10246
3144102,Muzambinho,MG,44102,,10248
3544103,Rio Grande da Serra,SP,44103,,10250
3144201,Nacip Raydan,MG,44201,,10252
3544202,Riolândia,SP,44202,,10254
3544251,Rosana,SP,44251,,10256
3144300,Nanuque,MG,44300,,10258
3544301,Roseira,SP,44301,,10260
3144359,Naque,MG,44359,,10262
3144375,Natalândia,MG,44375,,10264
3544400,Rubiácea,SP,44400,,10266
3144409,Natércia,MG,44409,,10268
3144508,Nazareno,MG,44508,,10270
3544509,Rubinéia,SP,44509,,10272
3144607,Nepomuceno,MG,44607,,10274
3544608,Sabino,SP,44608,,10276
3144656,Ninheira,MG,44656,,10278
3144672,Nova Belém,MG,44672,,10280
3144706,Nova Era,MG,44706,,10282
3544707,Sagres,SP,44707,,10284
3144805,Nova Lima,MG,44805,,10286
3544806,Sales,SP,44806,,10288
3144904,Nova Módica,MG,44904,,10290
3544905,Sales Oliveira,SP,44905,,10292
3145000,Nova Ponte,MG,45000,,10294
3545001,Salesópolis,SP,45001,,10296
3145059,Nova Porteirinha,MG,45059,,10298
3545100,Salmourão,SP,45100,,10300
3145109,Nova Resende,MG,45109,,10302
3545159,Saltinho,SP,45159,,10304
3145208,Nova Serrana,MG,45208,,10306
3545209,Salto,SP,45209,,10308
3145307,Novo Cruzeiro,MG,45307,,10310
3545308,Salto de Pirapora,SP,45308,,10312
3145356,Novo Oriente de Minas,MG,45356,,10314
3145372,Novorizonte,MG,45372,,10316
3145406,Olaria,MG,45406,,10318
3545407,Salto Grande,SP,45407,,10320
3145455,Olhos-d'Água,MG,45455,,10322
3145505,Olímpio Noronha,MG,45505,,10324
3545506,Sandovalina,SP,45506,,10326
3145604,Oliveira,MG,45604,,10328
3545605,Santa Adélia,SP,45605,,10330
3145703,Oliveira Fortes,MG,45703,,10332
3545704,Santa Albertina,SP,45704,,10334
3145802,Onça de Pitangui,MG,45802,,10336
3545803,Santa Bárbara d'Oeste,SP,45803,,10338
3145851,Oratórios,MG,45851,,10340
3145877,Orizânia,MG,45877,,10342
3145901,Ouro Branco,MG,45901,,10344
3146008,Ouro Fino,MG,46008,,10346
3546009,Santa Branca,SP,46009,,10348
3146107,Ouro Preto,MG,46107,,10350
3546108,Santa Clara d'Oeste,SP,46108,,10352
3146206,Ouro Verde de Minas,MG,46206,,10354
3546207,Santa Cruz da Conceição,SP,46207,,10356
3146255,Padre Carvalho,MG,46255,,10358
3546256,Santa Cruz da Esperança,SP,46256,,10360
3146305,Padre Paraíso,MG,46305,,10362
3546306,Santa Cruz das Palmeiras,SP,46306,,10364
3146404,Paineiras,MG,46404,,10366
3546405,Santa Cruz do Rio Pardo,SP,46405,,10368
3146503,Pains,MG,46503,,10370
3546504,Santa Ernestina,SP,46504,,10372
3146552,Pai Pedro,MG,46552,,10374
3146602,Paiva,MG,46602,,10376
3546603,Santa Fé do Sul,SP,46603,,10378
3146701,Palma,MG,46701,,10380
3546702,Santa Gertrudes,SP,46702,,10382
3146750,Palmópolis,MG,46750,,10384
3546801,Santa Isabel,SP,46801,,10386
3546900,Santa Lúcia,SP,46900,,10388
3146909,Papagaios,MG,46909,,10390
3147006,Paracatu,MG,47006,,10392
3547007,Santa Maria da Serra,SP,47007,,10394
3147105,Pará de Minas,MG,47105,,10396
3547106,Santa Mercedes,SP,47106,,10398
3147204,Paraguaçu,MG,47204,,10400
3547205,Santana da Ponte Pensa,SP,47205,,10402
3147303,Paraisópolis,MG,47303,,10404
3547304,Santana de Parnaíba,SP,47304,,10406
3147402,Paraopeba,MG,47402,,10408
3547403,Santa Rita d'Oeste,SP,47403,,10410
3147501,Passabém,MG,47501,,10412
3547502,Santa Rita do Passa Quatro,SP,47502,,10414
3147600,Passa Quatro,MG,47600,,10416
3547601,Santa Rosa de Viterbo,SP,47601,,10418
3547650,Santa Salete,SP,47650,,10420
3547700,Santo Anastácio,SP,47700,,10422
3147709,Passa Tempo,MG,47709,,10424
3147808,Passa-Vinte,MG,47808,,10426
3547809,Santo André,SP,47809,,10428
3147907,Passos,MG,47907,,10430
3547908,Santo Antônio da Alegria,SP,47908,,10432
3147956,Patis,MG,47956,,10434
3148004,Patos de Minas,MG,48004,,10436
3548005,Santo Antônio de Posse,SP,48005,,10438
3548054,Santo Antônio do Aracanguá,SP,48054,,10440
3148103,Patrocínio,MG,48103,,10442
3548104,Santo Antônio do Jardim,SP,48104,,10444
3148202,Patrocínio do Muriaé,MG,48202,,10446
3548203,Santo Antônio do Pinhal,SP,48203,,10448
3148301,Paula Cândido,MG,48301,,10450
3548302,Santo Expedito,SP,48302,,10452
3148400,Paulistas,MG,48400,,10454
3548401,Santópolis do Aguapeí,SP,48401,,10456
3548500,Santos,SP,48500,,10458
3148509,Pavão,MG,48509,,10460
3148608,Peçanha,MG,48608,,10462
3548609,São Bento do Sapucaí,SP,48609,,10464
3148707,Pedra Azul,MG,48707,,10466
3548708,São Bernardo do Campo,SP,48708,,10468
3148756,Pedra Bonita,MG,48756,,10470
3148806,Pedra do Anta,MG,48806,,10472
3548807,São Caetano do Sul,SP,48807,,10474
3148905,Pedra do Indaiá,MG,48905,,10476
3548906,São Carlos,SP,48906,,10478
3149002,Pedra Dourada,MG,49002,,10480
3549003,São Francisco,SP,49003,,10482
3149101,Pedralva,MG,49101,,10484
3549102,São João da Boa Vista,SP,49102,,10486
3149150,Pedras de Maria da Cruz,MG,49150,,10488
3149200,Pedrinópolis,MG,49200,,10490
3549201,São João das Duas Pontes,SP,49201,,10492
3549250,São João de Iracema,SP,49250,,10494
3549300,São João do Pau d'Alho,SP,49300,,10496
3149309,Pedro Leopoldo,MG,49309,,10498
3149408,Pedro Teixeira,MG,49408,,10500
3549409,São Joaquim da Barra,SP,49409,,10502
3149507,Pequeri,MG,49507,,10504
3549508,São José da Bela Vista,SP,49508,,10506
3149606,Pequi,MG,49606,,10508
3549607,São José do Barreiro,SP,49607,,10510
3149705,Perdigão,MG,49705,,10512
3549706,São José do Rio Pardo,SP,49706,,10514
3149804,Perdizes,MG,49804,,10516
3549805,São José do Rio Preto,SP,49805,,10518
3149903,Perdões,MG,49903,,10520
3549904,São José dos Campos,SP,49904,,10522
3149952,Periquito,MG,49952,,10524
3549953,São Lourenço da Serra,SP,49953,,10526
3150000,Pescador,MG,50000,,10528
3550001,São Luís do Paraitinga,SP,50001,,10530
3550100,São Manuel,SP,50100,,10532
3150109,Piau,MG,50109,,10534
3150158,Piedade de Caratinga,MG,50158,,10536
3150208,Piedade de Ponte Nova,MG,50208,,10538
3550209,São Miguel Arcanjo,SP,50209,,10540
3150307,Piedade do Rio Grande,MG,50307,,10542
3550308,São Paulo,SP,50308,,10544
3150406,Piedade dos Gerais,MG,50406,,10546
3550407,São Pedro,SP,50407,,10548
3150505,Pimenta,MG,50505,,10550
3550506,São Pedro do Turvo,SP,50506,,10552
3150539,Pingo-d'Água,MG,50539,,10554
3150570,Pintópolis,MG,50570,,10556
3150604,Piracema,MG,50604,,10558
3550605,São Roque,SP,50605,,10560
3150703,Pirajuba,MG,50703,,10562
3550704,São Sebastião,SP,50704,,10564
3150802,Piranga,MG,50802,,10566
3550803,São Sebastião da Grama,SP,50803,,10568
3150901,Piranguçu,MG,50901,,10570
3550902,São Simão,SP,50902,,10572
3151008,Piranguinho,MG,51008,,10574
3551009,São Vicente,SP,51009,,10576
3151107,Pirapetinga,MG,51107,,10578
3551108,Sarapuí,SP,51108,,10580
3151206,Pirapora,MG,51206,,10582
3551207,Sarutaiá,SP,51207,,10584
3151305,Piraúba,MG,51305,,10586
3551306,Sebastianópolis do Sul,SP,51306,,10588
3151404,Pitangui,MG,51404,,10590
3551405,Serra Azul,SP,51405,,10592
3151503,Piumhi,MG,51503,,10594
3551504,Serrana,SP,51504,,10596
3151602,Planura,MG,51602,,10598
3551603,Serra Negra,SP,51603,,10600
3151701,Poço Fundo,MG,51701,,10602
3551702,Sertãozinho,SP,51702,,10604
3151800,Poços de Caldas,MG,51800,,10606
3551801,Sete Barras,SP,51801,,10608
3551900,Severínia,SP,51900,,10610
3151909,Pocrane,MG,51909,,10612
3152006,Pompéu,MG,52006,,10614
3552007,Silveiras,SP,52007,,10616
3152105,Ponte Nova,MG,52105,,10618
3552106,Socorro,SP,52106,,10620
3152131,Ponto Chique,MG,52131,,10622
3152170,Ponto dos Volantes,MG,52170,,10624
3152204,Porteirinha,MG,52204,,10626
3552205,Sorocaba,SP,52205,,10628
3152303,Porto Firme,MG,52303,,10630
3552304,Sud Mennucci,SP,52304,,10632
3152402,Poté,MG,52402,,10634
3552403,Sumaré,SP,52403,,10636
3152501,Pouso Alegre,MG,52501,,10638
3552502,Suzano,SP,52502,,10640
3552551,Suzanápolis,SP,52551,,10642
3152600,Pouso Alto,MG,52600,,10644
3552601,Tabapuã,SP,52601,,10646
3552700,Tabatinga,SP,52700,,10648
3152709,Prados,MG,52709,,10650
3152808,Prata,MG,52808,,10652
3552809,Taboão da Serra,SP,52809,,10654
3152907,Pratápolis,MG,52907,,10656
3552908,Taciba,SP,52908,,10658
3153004,Pratinha,MG,53004,,10660
3553005,Taguaí,SP,53005,,10662
3153103,Presidente Bernardes,MG,53103,,10664
3553104,Taiaçu,SP,53104,,10666
3153202,Presidente Juscelino,MG,53202,,10668
3553203,Taiúva,SP,53203,,10670
3153301,Presidente Kubitschek,MG,53301,,10672
3553302,Tambaú,SP,53302,,10674
3153400,Presidente Olegário,MG,53400,,10676
3553401,Tanabi,SP,53401,,10678
3553500,Tapiraí,SP,53500,,10680
3153509,Alto Jequitibá,MG,53509,,10682
3153608,Prudente de Morais,MG,53608,,10684
3553609,Tapiratiba,SP,53609,,10686
3553658,Taquaral,SP,53658,,10688
3153707,Quartel Geral,MG,53707,,10690
3553708,Taquaritinga,SP,53708,,10692
3153806,Queluzito,MG,53806,,10694
3553807,Taquarituba,SP,53807,,10696
3553856,Taquarivaí,SP,53856,,10698
3153905,Raposos,MG,53905,,10700
3553906,Tarabai,SP,53906,,10702
3553955,Tarumã,SP,53955,,10704
3154002,Raul Soares,MG,54002,,10706
3554003,Tatuí,SP,54003,,10708
3154101,Recreio,MG,54101,,10710
3554102,Taubaté,SP,54102,,10712
3154150,Reduto,MG,54150,,10714
3154200,Resende Costa,MG,54200,,10716
3554201,Tejupá,SP,54201,,10718
3554300,Teodoro Sampaio,SP,54300,,10720
3154309,Resplendor,MG,54309,,10722
3154408,Ressaquinha,MG,54408,,10724
3554409,Terra Roxa,SP,54409,,10726
3154457,Riachinho,MG,54457,,10728
3154507,Riacho dos Machados,MG,54507,,10730
3554508,Tietê,SP,54508,,10732
3154606,Ribeirão das Neves,MG,54606,,10734
3554607,Timburi,SP,54607,,10736
3554656,Torre de Pedra,SP,54656,,10738
3154705,Ribeirão Vermelho,MG,54705,,10740
3554706,Torrinha,SP,54706,,10742
3554755,Trabiju,SP,54755,,10744
3154804,Rio Acima,MG,54804,,10746
3554805,Tremembé,SP,54805,,10748
3154903,Rio Casca,MG,54903,,10750
3554904,Três Fronteiras,SP,54904,,10752
3554953,Tuiuti,SP,54953,,10754
3555000,Tupã,SP,55000,,10756
3155009,Rio Doce,MG,55009,,10758
3155108,Rio do Prado,MG,55108,,10760
3555109,Tupi Paulista,SP,55109,,10762
3155207,Rio Espera,MG,55207,,10764
3555208,Turiúba,SP,55208,,10766
3155306,Rio Manso,MG,55306,,10768
3555307,Turmalina,SP,55307,,10770
3555356,Ubarana,SP,55356,,10772
3155405,Rio Novo,MG,55405,,10774
3555406,Ubatuba,SP,55406,,10776
3155504,Rio Paranaíba,MG,55504,,10778
3555505,Ubirajara,SP,55505,,10780
3155603,Rio Pardo de Minas,MG,55603,,10782
3555604,Uchoa,SP,55604,,10784
3155702,Rio Piracicaba,MG,55702,,10786
3555703,União Paulista,SP,55703,,10788
3155801,Rio Pomba,MG,55801,,10790
3555802,Urânia,SP,55802,,10792
3155900,Rio Preto,MG,55900,,10794
3555901,Uru,SP,55901,,10796
3156007,Rio Vermelho,MG,56007,,10798
3556008,Urupês,SP,56008,,10800
3156106,Ritápolis,MG,56106,,10802
3556107,Valentim Gentil,SP,56107,,10804
3156205,Rochedo de Minas,MG,56205,,10806
3556206,Valinhos,SP,56206,,10808
3156304,Rodeiro,MG,56304,,10810
3556305,Valparaíso,SP,56305,,10812
3556354,Vargem,SP,56354,,10814
3156403,Romaria,MG,56403,,10816
3556404,Vargem Grande do Sul,SP,56404,,10818
3156452,Rosário da Limeira,MG,56452,,10820
3556453,Vargem Grande Paulista,SP,56453,,10822
3156502,Rubelita,MG,56502,,10824
3556503,Várzea Paulista,SP,56503,,10826
3156601,Rubim,MG,56601,,10828
3556602,Vera Cruz,SP,56602,,10830
3156700,Sabará,MG,56700,,10832
3556701,Vinhedo,SP,56701,,10834
3556800,Viradouro,SP,56800,,10836
3156809,Sabinópolis,MG,56809,,10838
3156908,Sacramento,MG,56908,,10840
3556909,Vista Alegre do Alto,SP,56909,,10842
3556958,Vitória Brasil,SP,56958,,10844
3157005,Salinas,MG,57005,,10846
3557006,Votorantim,SP,57006,,10848
3157104,Salto da Divisa,MG,57104,,10850
3557105,Votuporanga,SP,57105,,10852
3557154,Zacarias,SP,57154,,10854
3157203,Santa Bárbara,MG,57203,,10856
3557204,Chavantes,SP,57204,,10858
3157252,Santa Bárbara do Leste,MG,57252,,10860
3157278,Santa Bárbara do Monte Verde,MG,57278,,10862
3157302,Santa Bárbara do Tugúrio,MG,57302,,10864
3557303,Estiva Gerbi,SP,57303,,10866
3157336,Santa Cruz de Minas,MG,57336,,10868
3157377,Santa Cruz de Salinas,MG,57377,,10870
3157401,Santa Cruz do Escalvado,MG,57401,,10872
3157500,Santa Efigênia de Minas,MG,57500,,10874
3157609,Santa Fé de Minas,MG,57609,,10876
3157658,Santa Helena de Minas,MG,57658,,10878
3157708,Santa Juliana,MG,57708,,10880
3157807,Santa Luzia,MG,57807,,10882
3157906,Santa Margarida,MG,57906,,10884
3158003,Santa Maria de Itabira,MG,58003,,10886
3158102,Santa Maria do Salto,MG,58102,,10888
3158201,Santa Maria do Suaçuí,MG,58201,,10890
3158300,Santana da Vargem,MG,58300,,10892
3158409,Santana de Cataguases,MG,58409,,10894
3158508,Santana de Pirapama,MG,58508,,10896
3158607,Santana do Deserto,MG,58607,,10898
3158706,Santana do Garambéu,MG,58706,,10900
3158805,Santana do Jacaré,MG,58805,,10902
3158904,Santana do Manhuaçu,MG,58904,,10904
3158953,Santana do Paraíso,MG,58953,,10906
3159001,Santana do Riacho,MG,59001,,10908
3159100,Santana dos Montes,MG,59100,,10910
3159209,Santa Rita de Caldas,MG,59209,,10912
3159308,Santa Rita de Jacutinga,MG,59308,,10914
3159357,Santa Rita de Minas,MG,59357,,10916
3159407,Santa Rita de Ibitipoca,MG,59407,,10918
3159506,Santa Rita do Itueto,MG,59506,,10920
3159605,Santa Rita do Sapucaí,MG,59605,,10922
3159704,Santa Rosa da Serra,MG,59704,,10924
